tour_id,title,rating,n_reviews,duration,is_pickup_offered,is_risk_free_cancellation,overview,starting_price_usd,duration_type
176,"Private Tour of John Muire and Sausalito",NULL,0,5.0,1,0,"This private tour offers a uniquely intimate and personalized experience compared to the typical hop-on, hop-off tours. While the latter provides flexibility and a broad overview of the city's highlights, this special tour delves deeper, offering a more immersive and detailed exploration of each destination. On this private tour, you benefit from a tailored itinerary, crafted to match your interests and pace. You'll enjoy in-depth insights and stories that bring each location to life in a way that larger, more generic tours can't match. The flexibility to linger at sites that captivate you, or to skip those that don’t, ensures a more satisfying and personal experience. Moreover, the comfort and exclusivity of a private tour mean you're not navigating crowds or adhering to a rigid schedule. This allows for spontaneous detours and discoveries, making the journey as memorable as the destinations themselves. In essence, this tour isn't just about seeing the sights.",466.32,"More than 4 hours"
177,"Private Napa Sonoma Wine Tour with Guide",NULL,0,8.0,1,1,"Our guide will convey unique details about the scenery and nature; including the mountains, towns, wineries, and points of interest, we will be passing as we drive thru Sonoma, Napa, and North of San Francisco. Additionally, you will be taken to 3 three unique wineries (Jarvis, Raymond, and Castello Di Amorosa). 1 is inside a remarkable cave; the other offers an array of thorough educational experiences about wine and wineries and the other is a medieval castle. All 3 wineries offer renowned wine. We will be driving in a luxury SUV with plenty of Whole Foods Spring Water. If you want to purchase wine or anything else; we will have plenty of room and a method to keep wine secure.",778.65,"More than 4 hours"
178,"Private Monterey, Carmel and 17-Mile Drive Day Trip from San Francisco",5.0,1,11.0,1,1,"Cruise along California's spectacular coastline with our luxury vehicle exclusive for your group of friends, family group, or corporate event. Our certified tour guide will join you on a relaxing full-day trip from San Francisco. You will follow Highway 1 to the beautiful Monterey Peninsula, visit Steinbeck's Cannery Row, travel through the famous 17-Mile Drive, and see Pebble Beach Golf Course. Finish your day with a stop at the coastal town of Carmel-by-the-Sea before returning to San Francisco.",2480.57,"More than 4 hours"
179,"Napa or Sonoma Private Wine Tour from San Francisco",5.0,1,8.0,1,1,"Visit California’s top wine region. Napa Valley and Sonoma are world renowned for their wine making and are home to so many wineries Pick the date, time and the wineries that work best for you and meet our driver at your preferred pick up address. Travel Napa Valley in a luxurious and comfortable sedan that can accommodate up to 4 passengers.",NULL,"More than 4 hours"
180,"Guided E-Bike tour to Muir Woods",5.0,1,6.0,0,1,"Want to combine a scenic E-bike tour with a hike inside Muir Woods? Then this tour may be for you! After we meet at North Beach, where we will get your E-bikes, we will make our way along the scenic northern SF shore, across the Golden Gate Bridge, through Sausalito and finally along more scenic roads until we reach Muir Woods. After your hike inside the National Park, we will typically ride back to the Sausalito Ferry so that you can enjoy a ferry ride that takes you back to SF, also offering great close by views from Alcatraz. Total distance of this tour (on the bicycle) is 25 miles, and it will take around 6 hours (at least 4 HOURS PEDALLING!). PLEASE SEE EXCLUSIONS FOR TOTAL COST OF THIS TOUR!",50.11,"More than 4 hours"
181,"San Francisco, Golden Gate, Sausalito and Muir Woods Private Tour",NULL,0,8.0,1,1,"Embark on an exclusive private tour of San Francisco, Golden Gate, Sausalito & Muir Woods where every moment is yours to shape! Capture the awe-inspiring beauty of the Golden Gate Bridge, and customize your Sausalito experience – be it shopping, gallery hopping, or a leisurely waterfront lunch. Venture into the ancient redwoods of Muir Woods, choosing the pace of your exploration. This isn't just a tour; it's your personalized journey. Tailor each stop to your interests, guided by our experienced concierge. Whether you crave culture, nature, or iconic landmarks, every detail is crafted to suit your preferences. Engage with the vibrant spirit of San Francisco and create memories that resonate with your travel dreams. Flexibility and exclusivity define this private adventure – your way. Book now to discover San Francisco, Golden Gate, Sausalito & Muir Woods on a tour designed uniquely for you!",344.51,"More than 4 hours"
182,"Half Day Private Champagne Wine Tour to Sonoma and Napa",NULL,0,7.5,1,1,"Sparkling Wine production started in the 17th century in France, when a monk named Dom Pierre Pérignon planted vines. Ruinart, the oldest established Champagne house, was founded in 1729 and began shipping bubbly in 1764. The style gained in popularity among French and English nobility. In 1745, Moët & Chandon became the first purveyor to a European royal court, at the court of King Louis XV. Veuve Clicquot was then founded in 1772. Among other things, Madame Clicquot invented the riddling process to remove yeast after secondary fermentation, creating the traditional method of méthode champenoise. Sparkling wines have been produced in the California since the 1860s During this tour we will visit 2 different Sparkling wine wineries. You choose from Gloria Ferrer, Taittinger, Mumm, and Chandon. Visit the two best sparkling wineries in Sonoma and Napa. Have lunch in one of the restaurants in Sonoma or Napa. Visit local souvenir shops and art galleries. Enjoy scenery and architecture.",1478.13,"More than 4 hours"
183,"Private Full Day Tour to Sillicon Valley from San Francisco with Hotel pick-up",NULL,0,8.0,1,1,"Pick up will be from your hotel or place of choice inside the city of San Francisco. After meeting with your driver and official tour guide, we will head towards Silicon Valley. Before leaving San Francisco, and depending where your hotel/accommodation is located, you will enjoy a brief panoramic view of the city. This would include having a view of Golden Gate Bridge as well as Fisherman’s Wharf. We will head towards the Santa Clara Valley to reach Silicon Valley. In Silicon Valley, you can find the startups and the technological companies. The drive will be around 40 minutes. Our driver and guide will be at your disposition during the full day tour and will explain many anecdotes and stories about Silicon Valley and their geniuses! We will arrange a stop to the headquarters of Facebook, Peers Park of Palo Alto, Stanford University, Google, Apple Park Visitor Center and much more! We will pass by a garage where Bill Hewlett and David Packard started HP and many more.",2294.77,"More than 4 hours"
184,"5 hours private napa wine tour from san francisco up to 7 people",NULL,0,5.0,1,1,""We treat you lik a King" here at king tut we specilize in small private wine tour we will visit 3 winery we stop at V.Satutti for picnic lunch you will visit and view and you can test premier wine at our beautful wine country",352.87,"More than 4 hours"
185,"Private Tour to Muir Woods, Sausalito, Marin Headlands, Point Bonita Lighthouse",3.0,2,7.0,1,1,"Taking pictures at the Golden Gate Bridge near Lone Sailor Monument Visiting Muir Woods: coastal sequoias - tallest trees in the world. Visiting Sausalito: a beautiful little town with stunning views of the Bay, Bridges, and downtown SF. Lunch in one of many seafood restaurants. Souvenir shops and art galleries. Visiting Marin Headlands. See panoramic views of the ocean and the bay. Visiting 923-foot high Hawk Hill where a coast artillery battery was built during WWII to protect the Bay entrance. Visiting the world’s largest marine mammal hospital where injured, ill, or abandoned sea animals are rescued, rehabilitated, and released. Visiting the Nike Missile Site, the last line of defense against air attack. Visiting Point Bonita Lighthouse, located at the Bay entrance, a 56-foot tower, built in 1855 at 306 feet above sea level Visiting Fort Baker-Cavallo Point, a military base just under the Golden Gate Bridge, on its northern side.",695.30,"More than 4 hours"
186,"8 Hour Napa and Sonoma Valley tour",NULL,0,8.0,1,1,"Be whisked away by private vehicle to the Napa and Sonoma valleys on a personalized, 8-hour wine tour. You'll benefit from an itinerary, which makes for an unforgettable excursion in this premier wine region of Northern California, located just 45 miles north of San Francisco. Pricing is per group, based on a maximum of six people; wine tasting fees not included.",709.92,"More than 4 hours"
187,"Muir Woods, Sausalito and San Francisco City Combo Private Tour",NULL,0,6.0,1,0,"Enjoy your combo City and Muir Woods Tour with Beautiful Town of Sausalito in comfortable luxury sedan with chauffeur guide making live commentary while take you  to World Famous Muir Woods National Monument to see coastal redwood trees also known as seqoias and enjoy the serenity of Mother Nature and feel a spirit of John Muir famous Scottish Naturalist and Tree Hugger.Many hiking trails awaiting of you.Also you can enjoy a cup of coffee wit fresh pastry in local cafeteria and also buy some souvenirs. After Muir Woods we go to town of Sausalito known for small boutique shops,art galleries and great restaurants.After Sausalito we go back to San Francisco and we stop at Golden Gate Bridge for Photos.And we start our City Tour visiting famous landmarks such as:Palace of Fine Arts,Presidio,Ms Doubtfire House,Lombard Street,Fisherman Wharf,Embarcadero,Golden Gate Park,Lands End,Ocean Beach,Twin Picks,Haight and Ashbury,Mission,Castro and Painted Lades.",1044.00,"More than 4 hours"
